Trip ID,Request Time (UTC),Begin Trip Time (UTC),Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time (UTC),Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Duration (min),Fare Amount,Tip Amount,Fee Amount,Total Amount,Fare Currency,Trip or Order Status,Product Type,City,Surge Multiplier
SYN-UBR-000432,2025-06-03 22:08:00 +0000 UTC,2025-06-03 22:09:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),2025-06-03 22:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",9.73,32,31.34,0,2.5,33.84,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000433,2025-06-04 19:35:00 +0000 UTC,2025-06-04 19:35:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-04 19:39:00 +0000 UTC,37.76,-122.43,"Friend's place (synthetic, Castro)",0.53,4,6.68,0,1.79,8.47,USD,completed,UberX,San Francisco,
SYN-UBR-000434,2025-06-05 08:27:00 +0000 UTC,2025-06-05 08:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-05 08:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.58,8,7.57,0,2.1,9.67,USD,completed,UberX,San Francisco,
SYN-UBR-000435,2025-06-05 18:43:00 +0000 UTC,2025-06-05 18:44:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-06-05 18:51:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.63,7,8.53,2.28,2.67,13.48,USD,completed,UberX,San Francisco,
SYN-UBR-000436,2025-06-10 08:11:00 +0000 UTC,2025-06-10 08:11:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-10 08:21:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.6,10,9.03,0,1.75,10.78,USD,completed,UberX,San Francisco,
SYN-UBR-000437,2025-06-10 13:41:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,0,0,0,0,USD,rider_cancelled,UberX,San Francisco,
SYN-UBR-000438,2025-06-10 18:06:00 +0000 UTC,2025-06-10 18:07:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-06-10 18:16:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.85,9,7.82,2.69,2.05,12.56,USD,completed,UberX,San Francisco,
SYN-UBR-000439,2025-06-12 08:13:00 +0000 UTC,2025-06-12 08:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-12 08:20:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.66,6,7.39,0,2.97,10.36,USD,completed,UberX,San Francisco,
SYN-UBR-000440,2025-06-12 18:41:00 +0000 UTC,2025-06-12 18:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-06-12 18:49:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.57,7,7.37,1.86,3.01,12.24,USD,completed,UberX,San Francisco,
SYN-UBR-000441,2025-06-14 11:58:00 +0000 UTC,2025-06-14 11:58:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-14 12:03:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.39,5,6.49,2.63,2.13,11.25,USD,completed,UberX,San Francisco,
SYN-UBR-000442,2025-06-14 13:20:00 +0000 UTC,2025-06-14 13:20:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-06-14 13:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.46,4,7.54,0,2.71,10.25,USD,completed,UberX,San Francisco,
SYN-UBR-000443,2025-06-17 08:21:00 +0000 UTC,2025-06-17 08:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-17 08:30:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.62,8,7.84,0,2.79,10.63,USD,completed,UberX,San Francisco,
SYN-UBR-000444,2025-06-17 18:00:00 +0000 UTC,2025-06-17 18:01:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-06-17 18:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.75,9,8.33,0,1.84,10.17,USD,completed,UberX,San Francisco,
SYN-UBR-000445,2025-06-19 08:20:00 +0000 UTC,2025-06-19 08:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-19 08:30:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.85,10,8,3.22,2.13,13.35,USD,completed,UberX,San Francisco,
SYN-UBR-000446,2025-06-19 18:41:00 +0000 UTC,2025-06-19 18:41:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-06-19 18:49:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.85,8,7.75,1.65,1.8,11.2,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000447,2025-06-21 11:13:00 +0000 UTC,2025-06-21 11:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-21 11:18:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.53,4,7.2,1.72,1.86,10.78,USD,completed,UberX,San Francisco,
SYN-UBR-000448,2025-06-21 13:56:00 +0000 UTC,2025-06-21 13:56:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-06-21 14:00:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.6,4,6.59,2.41,2.45,11.45,USD,completed,UberX,San Francisco,
SYN-UBR-000449,2025-06-24 08:06:00 +0000 UTC,2025-06-24 08:06:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-24 08:12:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.68,6,7.18,0,2.75,9.93,USD,completed,UberX,San Francisco,
SYN-UBR-000450,2025-06-24 18:22:00 +0000 UTC,2025-06-24 18:23:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-06-24 18:32:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.64,9,8.26,3.28,1.84,13.38,USD,completed,UberX,San Francisco,
SYN-UBR-000451,2025-06-25 19:17:00 +0000 UTC,2025-06-25 19:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-25 19:25:00 +0000 UTC,37.77,-122.43,"Gym (synthetic, Hayes Valley)",0.72,7,7.02,2.47,2.22,11.71,USD,completed,UberX,San Francisco,
SYN-UBR-000452,2025-06-26 08:26:00 +0000 UTC,2025-06-26 08:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-26 08:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.65,8,8.04,3.05,2.32,13.41,USD,completed,UberX,San Francisco,
SYN-UBR-000453,2025-06-26 18:25:00 +0000 UTC,2025-06-26 18:25:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-06-26 18:33:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.63,8,8.51,2.63,2.1,13.24,USD,completed,UberX,San Francisco,
SYN-UBR-000454,2025-06-29 11:27:00 +0000 UTC,2025-06-29 11:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-29 11:32:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.46,5,7.31,2.98,2.25,12.54,USD,completed,UberX,San Francisco,
SYN-UBR-000455,2025-06-29 13:48:00 +0000 UTC,2025-06-29 13:48:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-06-29 13:52:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.33,4,6.41,0,2.73,9.14,USD,completed,UberX,San Francisco,
SYN-UBR-000456,2025-06-30 07:55:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,0,0,0,0,USD,no_show,UberX,San Francisco,
SYN-UBR-000457,2025-07-01 08:14:00 +0000 UTC,2025-07-01 08:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-01 08:22:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.85,8,7.64,2.87,2.8,13.31,USD,completed,UberX,San Francisco,
SYN-UBR-000458,2025-07-01 18:19:00 +0000 UTC,2025-07-01 18:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-01 18:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.9,8,7.6,3.07,2.58,13.25,USD,completed,UberX,San Francisco,
SYN-UBR-000459,2025-07-02 19:21:00 +0000 UTC,2025-07-02 19:21:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-02 19:25:00 +0000 UTC,37.76,-122.43,"Friend's place (synthetic, Castro)",0.51,4,7.56,1.86,1.66,11.08,USD,completed,UberX,San Francisco,
SYN-UBR-000460,2025-07-03 08:23:00 +0000 UTC,2025-07-03 08:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-03 08:30:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.66,6,7.08,2.28,2.52,11.88,USD,completed,UberX,San Francisco,
SYN-UBR-000461,2025-07-03 18:24:00 +0000 UTC,2025-07-03 18:24:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-03 18:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.67,6,7.58,0,3.07,10.65,USD,completed,UberX,San Francisco,
SYN-UBR-000462,2025-07-04 23:09:00 +0000 UTC,2025-07-04 23:09:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-04 23:13:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.45,4,6.68,0,1.88,8.56,USD,completed,UberX,San Francisco,
SYN-UBR-000463,2025-07-05 03:25:00 +0000 UTC,2025-07-05 03:26:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-07-05 03:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.38,4,7.04,0,1.95,8.99,USD,completed,UberX,San Francisco,
SYN-UBR-000464,2025-07-05 11:57:00 +0000 UTC,2025-07-05 11:58:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-05 12:02:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.39,4,7.25,2.97,2.2,12.42,USD,completed,UberX,San Francisco,
SYN-UBR-000465,2025-07-05 13:57:00 +0000 UTC,2025-07-05 13:57:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-07-05 14:01:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.48,4,7.02,1.81,2.34,11.17,USD,completed,UberX,San Francisco,
SYN-UBR-000466,2025-07-08 08:12:00 +0000 UTC,2025-07-08 08:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-08 08:17:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.78,5,8.29,2.29,2.68,13.26,USD,completed,UberX,San Francisco,
SYN-UBR-000467,2025-07-08 18:01:00 +0000 UTC,2025-07-08 18:01:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-08 18:09:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.6,8,8.62,0,1.93,10.55,USD,completed,UberX,San Francisco,
SYN-UBR-000468,2025-07-10 08:08:00 +0000 UTC,2025-07-10 08:08:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-10 08:15:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.74,7,7.28,0,2.93,10.21,USD,completed,UberX,San Francisco,
SYN-UBR-000469,2025-07-10 18:42:00 +0000 UTC,2025-07-10 18:43:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-10 18:51:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.79,8,8.36,0,1.82,10.18,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000470,2025-07-12 11:36:00 +0000 UTC,2025-07-12 11:37:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-12 11:41:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.67,4,6.26,3.16,2.28,11.7,USD,completed,UberX,San Francisco,
SYN-UBR-000471,2025-07-12 13:04:00 +0000 UTC,2025-07-12 13:05:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-07-12 13:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.41,5,6.89,1.55,2.08,10.52,USD,completed,UberX,San Francisco,
SYN-UBR-000472,2025-07-15 08:20:00 +0000 UTC,2025-07-15 08:21:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-15 08:31:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.91,10,9.34,2.5,2.16,14,USD,completed,UberX,San Francisco,
SYN-UBR-000473,2025-07-15 18:34:00 +0000 UTC,2025-07-15 18:34:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-15 18:43:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.9,9,7.8,0,2.68,10.48,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000474,2025-07-17 08:16:00 +0000 UTC,2025-07-17 08:16:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-17 08:23:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.91,7,7.07,0,2.02,9.09,USD,completed,UberX,San Francisco,
SYN-UBR-000475,2025-07-17 18:35:00 +0000 UTC,2025-07-17 18:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-17 18:44:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.83,9,8.45,0,1.71,10.16,USD,completed,UberX,San Francisco,
SYN-UBR-000476,2025-07-20 11:06:00 +0000 UTC,2025-07-20 11:07:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-20 11:12:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.31,5,7.01,0,2.18,9.19,USD,completed,UberX,San Francisco,
SYN-UBR-000477,2025-07-20 13:55:00 +0000 UTC,2025-07-20 13:55:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-07-20 14:00:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.44,5,7.19,0,2.25,9.44,USD,completed,UberX,San Francisco,
SYN-UBR-000478,2025-07-22 08:32:00 +0000 UTC,2025-07-22 08:33:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-22 08:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.71,9,8.44,0,2.76,11.2,USD,completed,UberX,San Francisco,
SYN-UBR-000479,2025-07-22 18:16:00 +0000 UTC,2025-07-22 18:16:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-22 18:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.94,7,8.42,2.97,2.99,14.38,USD,completed,UberX,San Francisco,
SYN-UBR-000480,2025-07-24 08:22:00 +0000 UTC,2025-07-24 08:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-24 08:28:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.79,6,7.76,0,2.4,10.16,USD,completed,UberX,San Francisco,
SYN-UBR-000481,2025-07-24 18:40:00 +0000 UTC,2025-07-24 18:40:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-24 18:49:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.66,9,8.46,3,1.67,13.13,USD,completed,UberX,San Francisco,
SYN-UBR-000482,2025-07-25 23:21:00 +0000 UTC,2025-07-25 23:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-25 23:26:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.7,4,7.4,0,2.45,9.85,USD,completed,UberX,San Francisco,
SYN-UBR-000483,2025-07-26 02:00:00 +0000 UTC,2025-07-26 02:00:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-07-26 02:05:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.38,5,7.03,3.12,2.24,12.39,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000484,2025-07-29 08:25:00 +0000 UTC,2025-07-29 08:26:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-29 08:34:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.93,8,8.71,0,3.13,11.84,USD,completed,UberX,San Francisco,
SYN-UBR-000485,2025-07-29 18:01:00 +0000 UTC,2025-07-29 18:02:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-29 18:08:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.87,6,6.81,2.16,3.01,11.98,USD,completed,UberX,San Francisco,
SYN-UBR-000486,2025-07-30 19:45:00 +0000 UTC,2025-07-30 19:45:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-30 19:53:00 +0000 UTC,37.74,-122.41,"Parents (synthetic, Bernal)",1.61,8,7.07,0,1.68,8.75,USD,completed,UberX,San Francisco,
SYN-UBR-000487,2025-07-31 08:12:00 +0000 UTC,2025-07-31 08:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-07-31 08:21:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.69,8,8.16,0,2.12,10.28,USD,completed,UberX,San Francisco,
SYN-UBR-000488,2025-07-31 18:29:00 +0000 UTC,2025-07-31 18:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-07-31 18:38:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.82,9,7.99,0,2.95,10.94,USD,completed,UberX,San Francisco,
SYN-UBR-000489,2025-08-01 23:03:00 +0000 UTC,2025-08-01 23:04:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-01 23:08:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.57,4,6.64,1.66,2.27,10.57,USD,completed,UberX,San Francisco,
SYN-UBR-000490,2025-08-02 01:30:00 +0000 UTC,2025-08-02 01:31:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-08-02 01:35:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.51,4,6.3,3.29,1.83,11.42,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000491,2025-08-03 11:19:00 +0000 UTC,2025-08-03 11:19:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-03 11:24:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.64,5,6.44,1.94,2.77,11.15,USD,completed,UberX,San Francisco,
SYN-UBR-000492,2025-08-03 13:55:00 +0000 UTC,2025-08-03 13:56:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-08-03 14:00:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.58,4,6.9,3.44,2.02,12.36,USD,completed,UberX,San Francisco,
SYN-UBR-000493,2025-08-05 08:26:00 +0000 UTC,2025-08-05 08:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-05 08:36:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.66,9,8.11,2.37,2.34,12.82,USD,completed,UberX,San Francisco,
SYN-UBR-000494,2025-08-05 18:35:00 +0000 UTC,2025-08-05 18:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-08-05 18:44:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.68,9,9.2,0,2.75,11.95,USD,completed,UberX,San Francisco,
SYN-UBR-000495,2025-08-08 23:16:00 +0000 UTC,2025-08-08 23:17:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-08 23:23:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.37,6,7.69,2.66,2.92,13.27,USD,completed,UberX,San Francisco,
SYN-UBR-000496,2025-08-09 01:21:00 +0000 UTC,2025-08-09 01:22:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-08-09 01:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.65,5,7.1,2.65,1.7,11.45,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000497,2025-08-12 08:15:00 +0000 UTC,2025-08-12 08:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-12 08:22:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.75,7,7.98,0,2.98,10.96,USD,completed,UberX,San Francisco,
SYN-UBR-000498,2025-08-12 18:20:00 +0000 UTC,2025-08-12 18:20:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-08-12 18:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.72,9,8.99,1.89,2.54,13.42,USD,completed,UberX,San Francisco,
SYN-UBR-000499,2025-08-13 19:28:00 +0000 UTC,2025-08-13 19:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-13 19:33:00 +0000 UTC,37.76,-122.41,"Grocery (synthetic, Mission)",0.43,4,7.55,2.37,1.7,11.62,USD,completed,UberX,San Francisco,
SYN-UBR-000500,2025-08-14 08:17:00 +0000 UTC,2025-08-14 08:17:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-14 08:27:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.72,10,8.47,1.54,2.06,12.07,USD,completed,UberX,San Francisco,
SYN-UBR-000501,2025-08-14 18:41:00 +0000 UTC,2025-08-14 18:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-08-14 18:51:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.67,9,8.57,2.39,2.42,13.38,USD,completed,UberX,San Francisco,
SYN-UBR-000502,2025-08-16 11:29:00 +0000 UTC,2025-08-16 11:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-16 11:34:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.58,4,6.51,0,2.21,8.72,USD,completed,UberX,San Francisco,
SYN-UBR-000503,2025-08-16 13:11:00 +0000 UTC,2025-08-16 13:11:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-08-16 13:16:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.61,5,6.75,3.05,3.12,12.92,USD,completed,UberX,San Francisco,
SYN-UBR-000504,2025-08-18 09:25:00 +0000 UTC,2025-08-18 09:25:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-08-18 09:57:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),10.06,32,30.36,1.87,2.87,35.1,USD,completed,UberX,San Francisco,
SYN-UBR-000505,2025-08-24 22:12:00 +0000 UTC,2025-08-24 22:12:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),2025-08-24 22:48:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",9.81,36,31.37,2.07,2.58,36.02,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000506,2025-10-05 12:30:00 +0000 UTC,2025-10-05 12:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-10-05 13:03:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),9.89,33,31.09,1.62,3.02,35.73,USD,completed,UberX,San Francisco,
SYN-UBR-000507,2025-10-05 22:10:00 +0000 UTC,2025-10-05 22:11:00 +0000 UTC,40.64,-73.78,JFK Terminal 4 (synthetic),2025-10-05 22:48:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",10.68,37,32.38,2.88,2.79,38.05,USD,completed,Uber Comfort,New York,
SYN-UBR-000508,2025-10-08 09:21:00 +0000 UTC,2025-10-08 09:22:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-08 09:33:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.14,11,10.39,2.51,1.98,14.88,USD,completed,UberX,New York,
SYN-UBR-000509,2025-10-08 20:42:00 +0000 UTC,2025-10-08 20:42:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-08 20:52:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.09,10,10.23,0,2.44,12.67,USD,completed,Uber Comfort,New York,
SYN-UBR-000510,2025-10-10 09:05:00 +0000 UTC,2025-10-10 09:05:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-10 09:14:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.07,9,8.81,3.06,3.08,14.95,USD,completed,UberX,New York,
SYN-UBR-000511,2025-10-10 19:03:00 +0000 UTC,2025-10-10 19:03:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-10 19:10:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.21,7,8.85,3.5,1.93,14.28,USD,completed,UberX,New York,
SYN-UBR-000512,2025-10-13 09:23:00 +0000 UTC,2025-10-13 09:23:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-13 09:31:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.23,8,8.43,2.03,2.52,12.98,USD,completed,UberX,New York,
SYN-UBR-000513,2025-10-13 18:16:00 +0000 UTC,2025-10-13 18:17:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-13 18:25:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.14,8,8.73,3.34,2.93,15,USD,completed,UberX,New York,
SYN-UBR-000514,2025-10-15 09:29:00 +0000 UTC,2025-10-15 09:30:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-15 09:37:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.38,7,8.68,3.49,2.17,14.34,USD,completed,UberX,New York,
SYN-UBR-000515,2025-10-15 19:12:00 +0000 UTC,2025-10-15 19:13:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-15 19:21:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.26,8,8.74,2.58,2.52,13.84,USD,completed,Uber Comfort,New York,
SYN-UBR-000516,2025-10-17 09:11:00 +0000 UTC,2025-10-17 09:12:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-17 09:23:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.25,11,9.45,3.2,2.89,15.54,USD,completed,UberX,New York,
SYN-UBR-000517,2025-10-17 19:34:00 +0000 UTC,2025-10-17 19:34:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-17 19:41:00 +0000 UTC,40.72,-73.98,"Dinner spot (synthetic, LES)",1.11,7,7.65,2.34,2.43,12.42,USD,completed,UberX,New York,
